Company ID,umap1,umap2,cluster,Financial distress
9521,10.83147,10.386608,A Resilient high-profit cash generators,0
9522,9.536992,4.0300603,C Thin-margin vulnerable operators,0
9523,8.444861,0.6970281,C Thin-margin vulnerable operators,0
9524,10.690233,8.120401,A Resilient high-profit cash generators,0
9527,12.647839,7.3688464,B Healthy profitable core SMEs,0
9528,10.571775,8.123815,B Healthy profitable core SMEs,0
9530,11.597356,4.411387,B Healthy profitable core SMEs,0
9531,10.156772,0.34867343,C Thin-margin vulnerable operators,0
9532,9.226913,0.81892264,C Thin-margin vulnerable operators,0
9534,9.919808,7.552346,B Healthy profitable core SMEs,0
9535,11.258571,11.465564,A Resilient high-profit cash generators,0
9537,8.134433,11.567376,A Resilient high-profit cash generators,0
9538,12.683766,4.63535,B Healthy profitable core SMEs,0
9539,10.108383,5.359404,B Healthy profitable core SMEs,0
9540,8.088856,1.463643,C Thin-margin vulnerable operators,0
9541,8.755605,4.806749,B Healthy profitable core SMEs,0
9542,9.437914,8.214275,B Healthy profitable core SMEs,0
9544,12.877806,5.0460505,B Healthy profitable core SMEs,0
9545,10.988949,11.977628,A Resilient high-profit cash generators,0
9548,12.272009,1.3499286,C Thin-margin vulnerable operators,0
9549,7.977429,4.1927104,C Thin-margin vulnerable operators,0
9550,-3.5010345,5.1096964,E Loss-making cash-flow distressed firms,0
9552,12.9759245,8.834754,A Resilient high-profit cash generators,0
9553,11.576151,5.1819305,B Healthy profitable core SMEs,0
9554,6.6529427,3.806789,C Thin-margin vulnerable operators,0
9555,11.574615,11.219387,A Resilient high-profit cash generators,0
9556,9.99435,4.65339,B Healthy profitable core SMEs,0
9557,8.808149,2.2857764,C Thin-margin vulnerable operators,0
9558,8.606221,-0.15427908,C Thin-margin vulnerable operators,0
9560,10.863967,10.963681,A Resilient high-profit cash generators,0
9561,8.446472,9.0363455,B Healthy profitable core SMEs,0
9563,6.1078186,-2.146123,D Debt-burdened break-even firms,0
9565,7.6448503,10.329213,B Healthy profitable core SMEs,0
9566,7.3696494,0.025433408,C Thin-margin vulnerable operators,0
9567,12.457687,3.53302,B Healthy profitable core SMEs,0
9568,10.8998575,12.39623,A Resilient high-profit cash generators,0
9571,11.334828,6.916173,B Healthy profitable core SMEs,0
9575,12.190944,7.288004,B Healthy profitable core SMEs,0
9577,11.002236,5.146739,B Healthy profitable core SMEs,0
9579,10.942527,5.5048513,B Healthy profitable core SMEs,0
9582,12.344772,1.7196974,B Healthy profitable core SMEs,0
9583,8.149988,6.8423386,B Healthy profitable core SMEs,0
9584,-3.7201622,4.690017,E Loss-making cash-flow distressed firms,0
9585,9.928442,7.0536437,B Healthy profitable core SMEs,0
9586,10.944089,12.394601,A Resilient high-profit cash generators,0
9587,9.713318,3.4373133,C Thin-margin vulnerable operators,0
9588,11.756767,2.5998085,C Thin-margin vulnerable operators,0
9591,12.235869,5.08932,B Healthy profitable core SMEs,0
9597,9.477235,0.113075,C Thin-margin vulnerable operators,0
9598,12.70492,4.8319554,B Healthy profitable core SMEs,0
9599,6.983753,3.4399517,C Thin-margin vulnerable operators,0
9601,8.99532,0.7586421,C Thin-margin vulnerable operators,0
9602,6.1007886,11.465465,B Healthy profitable core SMEs,0
9603,9.397761,9.627171,A Resilient high-profit cash generators,0
9607,8.702665,4.3821425,C Thin-margin vulnerable operators,0
9608,11.17788,10.48824,A Resilient high-profit cash generators,0
9609,7.3463717,1.7721437,C Thin-margin vulnerable operators,0
9610,6.123056,11.2681675,B Healthy profitable core SMEs,0
9612,12.3292265,6.7339373,B Healthy profitable core SMEs,0
9613,13.641386,6.805031,B Healthy profitable core SMEs,0
9614,7.8894897,1.0986329,C Thin-margin vulnerable operators,0
9616,11.643002,0.81011474,C Thin-margin vulnerable operators,0
9617,11.7325325,3.0082266,B Healthy profitable core SMEs,0
9620,11.3601675,7.984832,B Healthy profitable core SMEs,0
9621,11.191411,11.908034,A Resilient high-profit cash generators,0
9622,8.728238,5.843825,B Healthy profitable core SMEs,0
9623,12.065182,6.1220717,B Healthy profitable core SMEs,0
9626,8.190334,5.895056,B Healthy profitable core SMEs,0
9627,8.14736,3.6947453,C Thin-margin vulnerable operators,0
9629,10.582664,7.6191945,B Healthy profitable core SMEs,0
9631,12.155913,1.5148869,C Thin-margin vulnerable operators,0
9632,8.223724,5.770996,B Healthy profitable core SMEs,0
9633,6.8409624,2.9372942,C Thin-margin vulnerable operators,0
9635,11.537201,0.26928023,C Thin-margin vulnerable operators,0
9637,9.617002,5.133731,B Healthy profitable core SMEs,0
9639,9.647065,7.3342047,B Healthy profitable core SMEs,0
9641,9.1286,3.72548,C Thin-margin vulnerable operators,0
9642,9.972807,3.8220613,C Thin-margin vulnerable operators,0
9643,10.405918,9.387469,A Resilient high-profit cash generators,0
9645,11.761081,6.0610423,B Healthy profitable core SMEs,0
9646,11.164661,11.839743,A Resilient high-profit cash generators,0
9650,10.928985,12.414444,A Resilient high-profit cash generators,0
9652,11.209317,2.6265538,C Thin-margin vulnerable operators,0
9653,9.021834,6.69593,B Healthy profitable core SMEs,0
9654,8.554118,5.805304,B Healthy profitable core SMEs,0
9656,10.511358,1.2474153,C Thin-margin vulnerable operators,0
9657,11.178186,11.942294,A Resilient high-profit cash generators,0
9658,10.817985,4.5675488,B Healthy profitable core SMEs,0
9660,11.30528,9.821867,A Resilient high-profit cash generators,0
9661,10.500917,9.733873,A Resilient high-profit cash generators,0
9663,12.857134,4.659642,B Healthy profitable core SMEs,0
9664,10.409309,9.903447,A Resilient high-profit cash generators,0
9665,10.424832,2.8266504,C Thin-margin vulnerable operators,0
9666,9.979514,3.029856,C Thin-margin vulnerable operators,0
9667,10.568453,2.4799652,C Thin-margin vulnerable operators,0
9668,11.328818,1.3795297,C Thin-margin vulnerable operators,0
9669,10.729558,7.48017,B Healthy profitable core SMEs,0
9670,8.000472,3.6116703,C Thin-margin vulnerable operators,0
9675,8.785078,4.2767186,B Healthy profitable core SMEs,0
9676,11.419904,8.663612,B Healthy profitable core SMEs,0
9677,-3.4979796,4.968749,E Loss-making cash-flow distressed firms,0
9680,6.8591175,11.279585,B Healthy profitable core SMEs,0
9681,11.06342,2.9357724,B Healthy profitable core SMEs,0
9682,13.958995,4.5325975,B Healthy profitable core SMEs,0
9683,7.089987,3.0310907,C Thin-margin vulnerable operators,0
9684,7.4913635,-0.71258855,C Thin-margin vulnerable operators,0
9685,11.544616,4.8021097,B Healthy profitable core SMEs,0
9686,13.747765,5.673545,B Healthy profitable core SMEs,0
9688,11.804442,2.3860245,C Thin-margin vulnerable operators,0
9690,14.056134,5.9309688,B Healthy profitable core SMEs,0
9691,12.011497,9.671908,A Resilient high-profit cash generators,0
9693,10.694466,12.082525,A Resilient high-profit cash generators,0
9694,14.163319,7.3527083,B Healthy profitable core SMEs,0
9695,10.710162,4.524222,B Healthy profitable core SMEs,0
9696,10.074428,0.5855122,C Thin-margin vulnerable operators,0
9697,-3.633056,6.7201986,E Loss-making cash-flow distressed firms,0
9699,12.110559,5.3862104,B Healthy profitable core SMEs,0
9700,8.426716,1.9153607,C Thin-margin vulnerable operators,0
9701,10.620185,7.4165783,A Resilient high-profit cash generators,0
9703,9.81701,8.121877,B Healthy profitable core SMEs,0
9704,14.147481,7.282084,B Healthy profitable core SMEs,0
9705,8.887849,5.275111,B Healthy profitable core SMEs,0
9706,7.3671174,6.1019363,B Healthy profitable core SMEs,0
9708,11.545499,2.5494518,B Healthy profitable core SMEs,0
9713,7.66152,3.2241225,C Thin-margin vulnerable operators,0
9715,7.9517536,5.3888793,B Healthy profitable core SMEs,0
9716,11.672201,5.779661,B Healthy profitable core SMEs,0
9719,10.536985,6.71426,B Healthy profitable core SMEs,0
9722,6.800612,-1.4781735,D Debt-burdened break-even firms,0
9726,8.329075,11.539094,A Resilient high-profit cash generators,0
9727,12.509235,5.68701,B Healthy profitable core SMEs,0
9728,10.472341,11.635866,A Resilient high-profit cash generators,0
9731,13.726726,8.291795,B Healthy profitable core SMEs,0
9732,7.657644,1.8517246,C Thin-margin vulnerable operators,0
9733,9.043171,1.3520019,C Thin-margin vulnerable operators,0
9736,10.766309,9.9940605,A Resilient high-profit cash generators,0
9739,-3.203017,5.3378115,E Loss-making cash-flow distressed firms,0
9740,8.149336,1.5695422,C Thin-margin vulnerable operators,0
9743,11.658016,1.7288604,C Thin-margin vulnerable operators,0
9744,12.0538225,6.105245,B Healthy profitable core SMEs,0
9746,7.2552724,5.305305,B Healthy profitable core SMEs,0
9747,11.297676,5.5708904,B Healthy profitable core SMEs,0
9748,7.0966268,11.21721,B Healthy profitable core SMEs,0
9749,10.218864,11.705799,A Resilient high-profit cash generators,0
9751,11.372551,11.142659,A Resilient high-profit cash generators,0
9752,8.1078005,3.1260438,C Thin-margin vulnerable operators,0
9753,8.053803,11.0220995,A Resilient high-profit cash generators,0
9755,10.529622,4.146514,B Healthy profitable core SMEs,0
9756,13.312215,6.848513,B Healthy profitable core SMEs,0
9757,12.487169,9.208307,A Resilient high-profit cash generators,0
9758,7.509491,10.837429,B Healthy profitable core SMEs,0
9760,8.946857,3.7357395,C Thin-margin vulnerable operators,0
9761,0.81559867,4.9704394,C Thin-margin vulnerable operators,0
9763,8.355558,0.79823864,C Thin-margin vulnerable operators,0
9765,10.344381,11.246499,A Resilient high-profit cash generators,0
9766,11.893905,10.360837,A Resilient high-profit cash generators,0
9767,7.983967,1.0757685,C Thin-margin vulnerable operators,0
9768,11.2248535,1.6237875,C Thin-margin vulnerable operators,0
9769,-3.1425183,7.19086,E Loss-making cash-flow distressed firms,0
9770,10.363241,0.7122701,C Thin-margin vulnerable operators,0
9771,-3.7356853,6.5474467,E Loss-making cash-flow distressed firms,0
9772,8.3241205,4.397749,C Thin-margin vulnerable operators,0
9774,6.9781065,3.5478883,C Thin-margin vulnerable operators,0
9775,11.65092,5.7942677,B Healthy profitable core SMEs,0
9776,7.3648787,10.746556,B Healthy profitable core SMEs,0
9777,12.355306,6.5120697,B Healthy profitable core SMEs,0
9778,11.219781,3.5516205,B Healthy profitable core SMEs,0
9779,8.838553,6.74996,B Healthy profitable core SMEs,0
9781,8.089176,2.9118829,C Thin-margin vulnerable operators,0
9784,12.678107,6.916395,B Healthy profitable core SMEs,0
9787,7.867608,4.284713,B Healthy profitable core SMEs,0
9788,12.095492,-0.685547,A Resilient high-profit cash generators,0
9790,10.541308,1.8186433,C Thin-margin vulnerable operators,0
9791,9.537306,7.8110156,B Healthy profitable core SMEs,0
9792,9.569105,9.728994,A Resilient high-profit cash generators,0
9794,13.28378,6.7216334,B Healthy profitable core SMEs,0
9796,8.487245,11.279251,A Resilient high-profit cash generators,0
9797,7.5462265,11.122754,B Healthy profitable core SMEs,0
9798,10.669271,11.38934,A Resilient high-profit cash generators,0
9799,13.238987,4.762283,B Healthy profitable core SMEs,0
9800,8.606128,-0.02834789,C Thin-margin vulnerable operators,0
9801,10.027512,3.50157,C Thin-margin vulnerable operators,0
9804,8.235171,11.579663,A Resilient high-profit cash generators,0
9805,10.5802555,1.0289333,C Thin-margin vulnerable operators,0
9806,8.590107,5.6125026,B Healthy profitable core SMEs,0
9807,10.191898,11.767178,A Resilient high-profit cash generators,0
9809,10.807666,6.4184914,B Healthy profitable core SMEs,0
9810,8.600525,4.9761567,B Healthy profitable core SMEs,0
9815,8.97695,5.6961575,B Healthy profitable core SMEs,0
9816,9.667293,2.2346332,C Thin-margin vulnerable operators,0
9822,7.3120437,5.7175827,B Healthy profitable core SMEs,0
9823,8.712151,6.1284523,B Healthy profitable core SMEs,0
9824,6.336236,11.28919,B Healthy profitable core SMEs,0
9825,11.078326,1.0057443,C Thin-margin vulnerable operators,0
9827,7.5298767,3.1003354,C Thin-margin vulnerable operators,0
9828,10.815614,3.0782678,B Healthy profitable core SMEs,0
9830,1.0747861,3.8836863,C Thin-margin vulnerable operators,0
9833,12.108015,1.9154155,C Thin-margin vulnerable operators,0
9834,14.299144,6.8841553,B Healthy profitable core SMEs,0
9835,7.7820063,-0.48410395,C Thin-margin vulnerable operators,0
9836,14.181062,7.0879965,B Healthy profitable core SMEs,0
9839,14.014336,7.8615866,B Healthy profitable core SMEs,0
9840,13.896523,6.264138,B Healthy profitable core SMEs,0
9841,13.812522,6.5418496,B Healthy profitable core SMEs,0
9844,7.3345103,3.803465,C Thin-margin vulnerable operators,0
9845,8.094031,6.4257045,B Healthy profitable core SMEs,0
9846,11.456567,7.782256,B Healthy profitable core SMEs,0
9848,9.290042,4.362033,C Thin-margin vulnerable operators,0
9851,8.506961,1.9236553,C Thin-margin vulnerable operators,0
9852,10.465129,7.5026546,B Healthy profitable core SMEs,0
9854,11.082872,11.868505,A Resilient high-profit cash generators,0
9857,12.941567,5.762582,B Healthy profitable core SMEs,0
9858,7.70419,4.172548,C Thin-margin vulnerable operators,0
9860,10.377176,4.007596,B Healthy profitable core SMEs,0
9862,12.638341,8.005827,B Healthy profitable core SMEs,0
9863,10.785547,5.5576653,B Healthy profitable core SMEs,0
9864,-3.5621853,7.482484,E Loss-making cash-flow distressed firms,0
9869,10.487723,7.6687627,B Healthy profitable core SMEs,0
9870,11.163443,1.41128,C Thin-margin vulnerable operators,0
9871,11.805953,8.784553,A Resilient high-profit cash generators,0
9872,12.005537,2.624666,C Thin-margin vulnerable operators,0
9874,9.399388,8.356321,B Healthy profitable core SMEs,0
9875,9.995714,1.4471264,C Thin-margin vulnerable operators,0
9876,7.3094597,0.456524,C Thin-margin vulnerable operators,0
9877,11.744491,2.8561904,C Thin-margin vulnerable operators,0
9881,14.316691,6.6912417,B Healthy profitable core SMEs,0
9882,7.741867,1.4607332,C Thin-margin vulnerable operators,0
9883,7.9505033,3.0355139,C Thin-margin vulnerable operators,0
9884,11.553911,2.8758495,B Healthy profitable core SMEs,0
9885,13.553263,4.9216776,B Healthy profitable core SMEs,0
9886,9.358257,2.1729934,C Thin-margin vulnerable operators,0
9890,10.892987,10.99873,A Resilient high-profit cash generators,0
9891,9.880343,10.751195,A Resilient high-profit cash generators,0
9892,6.7595177,-0.81643516,D Debt-burdened break-even firms,0
9894,11.610107,2.5425577,C Thin-margin vulnerable operators,0
9895,-3.8255246,5.556046,E Loss-making cash-flow distressed firms,0
9897,12.109914,5.985218,B Healthy profitable core SMEs,0
9899,11.122522,1.032389,C Thin-margin vulnerable operators,0
9900,10.635143,11.027655,A Resilient high-profit cash generators,0
9901,8.459732,0.7746336,C Thin-margin vulnerable operators,0
9904,10.103635,10.91849,A Resilient high-profit cash generators,0
9905,10.721464,9.531943,A Resilient high-profit cash generators,0
9906,13.540895,6.1427436,B Healthy profitable core SMEs,0
9907,6.8789487,4.583363,C Thin-margin vulnerable operators,0
9912,11.211176,9.34484,A Resilient high-profit cash generators,0
9915,8.73912,6.2155647,B Healthy profitable core SMEs,0
9916,11.638638,2.2592475,C Thin-margin vulnerable operators,0
9917,7.6199985,4.040732,C Thin-margin vulnerable operators,0
9921,11.086995,9.314051,A Resilient high-profit cash generators,0
9922,11.375745,2.975369,C Thin-margin vulnerable operators,0
9923,11.656698,7.7458887,B Healthy profitable core SMEs,0
9925,12.177251,5.3676043,B Healthy profitable core SMEs,0
9926,7.9537387,5.489617,B Healthy profitable core SMEs,0
9927,12.165602,5.9276366,B Healthy profitable core SMEs,0
9928,11.536223,4.6125717,B Healthy profitable core SMEs,0
9929,13.9851465,6.406156,B Healthy profitable core SMEs,0
9931,9.159418,4.3235416,C Thin-margin vulnerable operators,0
9932,11.593751,11.139695,A Resilient high-profit cash generators,0
9935,13.05581,5.792545,B Healthy profitable core SMEs,0
9937,-3.836662,5.29923,E Loss-making cash-flow distressed firms,0
9938,8.450975,5.107466,B Healthy profitable core SMEs,0
9939,12.58362,5.7397757,B Healthy profitable core SMEs,0
9942,8.110614,1.8912596,C Thin-margin vulnerable operators,0
9943,11.487122,3.8033056,B Healthy profitable core SMEs,0
9944,11.624345,3.155172,C Thin-margin vulnerable operators,0
9945,10.232248,2.961842,C Thin-margin vulnerable operators,0
9947,12.996554,6.5948668,B Healthy profitable core SMEs,0
9948,12.29873,5.593945,B Healthy profitable core SMEs,0
9949,9.887425,0.37179622,C Thin-margin vulnerable operators,0
9952,1.0044816,4.57142,C Thin-margin vulnerable operators,0
9953,11.66163,-1.1364897,D Debt-burdened break-even firms,0
9955,12.446235,10.132075,A Resilient high-profit cash generators,0
9956,10.900045,6.5693736,B Healthy profitable core SMEs,0
9957,11.803312,4.9933934,B Healthy profitable core SMEs,0
9958,11.80975,0.7843558,C Thin-margin vulnerable operators,0
9959,11.071163,10.456049,A Resilient high-profit cash generators,0
9960,10.590358,5.485275,B Healthy profitable core SMEs,0
9961,12.228378,10.063551,A Resilient high-profit cash generators,0
9964,-3.5826123,4.404851,E Loss-making cash-flow distressed firms,0
9965,10.994371,7.2693834,B Healthy profitable core SMEs,0
9966,7.4699507,5.8391147,B Healthy profitable core SMEs,0
9967,10.965909,7.0100164,B Healthy profitable core SMEs,0
9971,10.902267,9.195405,A Resilient high-profit cash generators,0
9973,8.011908,3.01039,C Thin-margin vulnerable operators,0
9974,11.418285,4.3176274,B Healthy profitable core SMEs,0
9975,13.419033,7.4516125,B Healthy profitable core SMEs,0
9977,12.761687,8.951175,A Resilient high-profit cash generators,0
9978,11.389959,3.0832748,B Healthy profitable core SMEs,0
9979,7.597993,1.6106673,C Thin-margin vulnerable operators,0
9981,10.08889,1.8889936,C Thin-margin vulnerable operators,0
9984,13.690797,5.3292794,B Healthy profitable core SMEs,0
9985,12.906221,8.932597,A Resilient high-profit cash generators,0
9986,11.441449,2.4800956,C Thin-margin vulnerable operators,0
9987,10.323568,9.451354,A Resilient high-profit cash generators,0
9988,10.780215,10.212995,A Resilient high-profit cash generators,0
9993,-3.4495413,5.0277414,E Loss-making cash-flow distressed firms,0
9994,7.4821043,6.11197,B Healthy profitable core SMEs,0
9999,9.465053,9.352266,B Healthy profitable core SMEs,0
10001,12.311407,5.378484,B Healthy profitable core SMEs,0
10002,11.572871,8.416741,A Resilient high-profit cash generators,0
10003,6.7523546,3.990838,C Thin-margin vulnerable operators,0
10004,6.610152,11.468748,B Healthy profitable core SMEs,0
10005,6.708243,3.5562098,C Thin-margin vulnerable operators,0
10006,11.969034,9.887648,A Resilient high-profit cash generators,0
10008,11.933107,10.248962,A Resilient high-profit cash generators,0
10012,-3.7081048,6.627634,E Loss-making cash-flow distressed firms,0
10013,7.6231775,5.376977,B Healthy profitable core SMEs,0
10015,7.480764,-0.38099462,C Thin-margin vulnerable operators,0
10017,12.862388,7.641971,B Healthy profitable core SMEs,0
10019,10.933759,0.9086116,C Thin-margin vulnerable operators,0
10020,9.77923,9.915583,A Resilient high-profit cash generators,0
10021,13.535308,5.8232393,B Healthy profitable core SMEs,0
10022,8.723033,1.2589998,C Thin-margin vulnerable operators,0
10023,0.56031793,4.346018,E Loss-making cash-flow distressed firms,0
10024,9.659371,2.9395208,C Thin-margin vulnerable operators,0
10026,0.7391821,4.248944,E Loss-making cash-flow distressed firms,0
10027,10.946454,0.69831383,C Thin-margin vulnerable operators,0
10028,13.692381,7.0669446,B Healthy profitable core SMEs,0
10029,8.9917555,2.328141,C Thin-margin vulnerable operators,0
10030,13.727945,5.614429,B Healthy profitable core SMEs,0
10033,12.533456,3.0239167,B Healthy profitable core SMEs,0
10034,12.657262,6.8492417,B Healthy profitable core SMEs,0
10036,11.829173,6.3056192,B Healthy profitable core SMEs,0
10038,8.669516,4.2320895,C Thin-margin vulnerable operators,0
10039,11.571368,4.3240967,B Healthy profitable core SMEs,0
10041,10.514668,5.1303577,B Healthy profitable core SMEs,0
10043,6.910558,2.63031,C Thin-margin vulnerable operators,0
10045,9.797462,1.261871,C Thin-margin vulnerable operators,0
10046,8.12055,9.903195,B Healthy profitable core SMEs,0
10047,11.585589,2.9300141,C Thin-margin vulnerable operators,0
10048,6.7707763,11.108829,B Healthy profitable core SMEs,0
10051,9.74389,5.919517,B Healthy profitable core SMEs,0
10053,10.623741,10.97473,A Resilient high-profit cash generators,0
10054,10.806339,3.0165288,B Healthy profitable core SMEs,0
10055,10.208011,9.825858,A Resilient high-profit cash generators,0
10056,12.699069,3.3041682,B Healthy profitable core SMEs,0
10057,9.323984,4.466557,C Thin-margin vulnerable operators,0
10059,12.624443,4.9730797,B Healthy profitable core SMEs,0
10060,13.56023,5.007302,B Healthy profitable core SMEs,0
10062,13.583848,4.039642,B Healthy profitable core SMEs,0
10063,11.747076,0.019860929,C Thin-margin vulnerable operators,0
10065,12.696919,5.133936,B Healthy profitable core SMEs,0
10066,9.802934,0.86403036,C Thin-margin vulnerable operators,0
10068,10.303494,4.211645,B Healthy profitable core SMEs,0
10069,11.861817,8.671834,B Healthy profitable core SMEs,0
10070,12.160972,3.265483,B Healthy profitable core SMEs,0
10071,10.900157,2.2118518,C Thin-margin vulnerable operators,0
10072,12.343535,6.962183,B Healthy profitable core SMEs,0
10073,1.0807477,3.8185153,C Thin-margin vulnerable operators,0
10074,7.357936,-0.022851476,C Thin-margin vulnerable operators,0
10076,8.285774,10.078406,B Healthy profitable core SMEs,0
10077,8.67841,2.1368515,C Thin-margin vulnerable operators,0
10078,9.243486,4.515244,B Healthy profitable core SMEs,0
10079,7.978758,1.2001061,C Thin-margin vulnerable operators,0
10081,-3.576868,5.30699,E Loss-making cash-flow distressed firms,0
10082,12.035257,1.799637,C Thin-margin vulnerable operators,0
10084,10.342215,6.9106703,B Healthy profitable core SMEs,0
10085,-3.809171,5.288846,E Loss-making cash-flow distressed firms,0
10086,9.548793,3.702967,C Thin-margin vulnerable operators,0
10087,13.191633,6.728475,B Healthy profitable core SMEs,0
10088,13.546296,3.9893265,B Healthy profitable core SMEs,0
10090,9.25771,2.7070403,C Thin-margin vulnerable operators,0
10091,8.403621,1.3166806,C Thin-margin vulnerable operators,0
10092,12.212214,6.615194,B Healthy profitable core SMEs,0
10095,10.001427,11.285111,A Resilient high-profit cash generators,0
10096,11.860953,9.607914,A Resilient high-profit cash generators,0
10097,12.995102,4.118403,B Healthy profitable core SMEs,0
10098,10.592467,4.863145,B Healthy profitable core SMEs,0
10099,9.8611555,4.0295134,B Healthy profitable core SMEs,0
10101,8.314157,3.1840134,C Thin-margin vulnerable operators,0
10106,10.424109,2.8808692,C Thin-margin vulnerable operators,0
10107,9.422793,1.1375265,C Thin-margin vulnerable operators,0
10109,11.944249,9.305955,A Resilient high-profit cash generators,0
10110,12.38937,5.7832117,B Healthy profitable core SMEs,0
10111,11.415461,3.3197162,B Healthy profitable core SMEs,0
10112,12.014315,0.6073898,B Healthy profitable core SMEs,0
10113,11.333881,10.537757,A Resilient high-profit cash generators,0
10117,10.388022,8.8934555,A Resilient high-profit cash generators,0
10118,12.463769,10.120303,A Resilient high-profit cash generators,0
10119,7.8730445,10.713475,B Healthy profitable core SMEs,0
10120,11.219136,0.7371536,C Thin-margin vulnerable operators,0
10121,6.021829,11.424604,C Thin-margin vulnerable operators,0
10122,13.360279,7.005112,B Healthy profitable core SMEs,0
10123,11.690308,10.72911,A Resilient high-profit cash generators,0
10125,8.618224,2.8068047,C Thin-margin vulnerable operators,0
10128,13.419316,6.627215,B Healthy profitable core SMEs,0
10129,10.990087,9.345976,A Resilient high-profit cash generators,0
10130,6.739256,3.7056766,C Thin-margin vulnerable operators,0
10131,8.643556,7.268236,B Healthy profitable core SMEs,0
10132,11.194313,4.5604033,B Healthy profitable core SMEs,0
10133,12.498517,3.4175205,B Healthy profitable core SMEs,0
10134,11.8229,2.5575967,C Thin-margin vulnerable operators,0
10135,8.376472,7.5363812,B Healthy profitable core SMEs,0
10137,9.60472,6.2436295,B Healthy profitable core SMEs,0
10138,10.102379,10.091832,A Resilient high-profit cash generators,0
10139,13.777178,6.19491,B Healthy profitable core SMEs,0
10145,9.723029,5.8225465,B Healthy profitable core SMEs,0
10146,11.2127695,4.0416903,B Healthy profitable core SMEs,0
10151,12.933836,5.485246,B Healthy profitable core SMEs,0
10152,12.510812,8.55962,B Healthy profitable core SMEs,0
10154,12.025113,5.173671,B Healthy profitable core SMEs,0
10156,12.3003025,1.8497165,C Thin-margin vulnerable operators,0
10157,10.564059,7.2316165,B Healthy profitable core SMEs,0
10158,10.547504,2.8188193,C Thin-margin vulnerable operators,0
10159,12.266786,2.1579916,C Thin-margin vulnerable operators,0
10160,10.960041,8.799818,A Resilient high-profit cash generators,0
10161,13.453624,7.430566,B Healthy profitable core SMEs,0
10165,8.625448,6.8981833,B Healthy profitable core SMEs,0
10166,11.381043,8.093876,B Healthy profitable core SMEs,0
10167,12.323906,2.1211627,C Thin-margin vulnerable operators,0
10170,7.4569182,3.5457804,C Thin-margin vulnerable operators,0
10172,7.6272216,-0.1998932,C Thin-margin vulnerable operators,0
10174,7.839679,3.0699291,C Thin-margin vulnerable operators,0
10175,11.294001,11.728708,A Resilient high-profit cash generators,0
10176,8.711581,6.5413556,B Healthy profitable core SMEs,0
10178,10.796352,8.899742,A Resilient high-profit cash generators,0
10184,11.284762,3.9233797,B Healthy profitable core SMEs,0
10187,10.58197,-0.111829594,C Thin-margin vulnerable operators,0
10189,10.827566,1.0208879,C Thin-margin vulnerable operators,0
10191,9.406876,8.165006,B Healthy profitable core SMEs,0
10192,8.572555,10.198864,B Healthy profitable core SMEs,0
10193,13.1027565,3.3766208,B Healthy profitable core SMEs,0
10194,7.7611833,5.6971564,B Healthy profitable core SMEs,0
10196,10.368649,11.696608,A Resilient high-profit cash generators,0
10197,8.07536,0.8576774,C Thin-margin vulnerable operators,0
10199,12.094022,0.9424197,B Healthy profitable core SMEs,0
10200,13.061175,4.72018,B Healthy profitable core SMEs,0
10205,12.49736,9.710786,A Resilient high-profit cash generators,0
10208,11.615272,9.448953,A Resilient high-profit cash generators,0
10209,10.944225,7.6323557,B Healthy profitable core SMEs,0
10211,10.097653,5.267409,B Healthy profitable core SMEs,0
10214,7.39494,-0.8699832,D Debt-burdened break-even firms,0
10218,8.194091,5.056885,B Healthy profitable core SMEs,0
10220,13.880479,5.193555,B Healthy profitable core SMEs,0
10221,10.965064,11.044774,A Resilient high-profit cash generators,0
10223,10.706202,7.9615545,B Healthy profitable core SMEs,0
10224,10.240575,9.975575,A Resilient high-profit cash generators,0
10226,11.610554,9.364588,A Resilient high-profit cash generators,0
10227,11.405717,8.082682,B Healthy profitable core SMEs,0
10229,9.383784,2.4666326,C Thin-margin vulnerable operators,0
10232,10.939511,12.423994,A Resilient high-profit cash generators,0
10234,13.917415,5.221801,B Healthy profitable core SMEs,0
10235,10.316771,1.7518958,C Thin-margin vulnerable operators,0
10236,10.742565,0.9998923,C Thin-margin vulnerable operators,0
10237,11.163014,10.794323,A Resilient high-profit cash generators,0
10238,11.900608,3.203662,B Healthy profitable core SMEs,0
10241,8.326362,8.762367,B Healthy profitable core SMEs,0
10243,12.844443,7.574852,B Healthy profitable core SMEs,0
10244,11.910567,9.349318,B Healthy profitable core SMEs,0
10245,9.418676,3.021561,C Thin-margin vulnerable operators,0
10246,9.364938,9.320434,A Resilient high-profit cash generators,0
10247,11.757872,6.0991874,B Healthy profitable core SMEs,0
10248,13.387159,5.842314,B Healthy profitable core SMEs,0
10250,14.175606,5.974546,B Healthy profitable core SMEs,0
10251,-3.0470066,4.6651745,E Loss-making cash-flow distressed firms,0
10252,11.404921,0.12624264,C Thin-margin vulnerable operators,0
10255,13.25286,5.4707747,B Healthy profitable core SMEs,0
10256,11.360857,5.7841854,B Healthy profitable core SMEs,0
10257,8.617146,2.283722,C Thin-margin vulnerable operators,0
10260,14.001707,5.146314,B Healthy profitable core SMEs,0
10261,9.874616,4.467352,B Healthy profitable core SMEs,0
10262,11.653064,9.365104,A Resilient high-profit cash generators,0
10263,11.727069,8.376451,B Healthy profitable core SMEs,0
10264,11.249675,5.094973,B Healthy profitable core SMEs,0
